month,city,house_type,segment,value
2021-06,重庆,二手房,90m2及以下,132.631
2021-07,重庆,二手房,90m2及以下,132.7637
2021-08,重庆,二手房,90m2及以下,132.2326
2021-09,重庆,二手房,90m2及以下,132.7615
2021-10,重庆,二手房,90m2及以下,132.3632
2021-11,重庆,二手房,90m2及以下,132.4956
2021-12,重庆,二手房,90m2及以下,132.3631
2022-01,重庆,二手房,90m2及以下,133.1573
2022-02,重庆,二手房,90m2及以下,132.891
2022-03,重庆,二手房,90m2及以下,132.6252
2022-04,重庆,二手房,90m2及以下,132.0947
2022-05,重庆,二手房,90m2及以下,131.6984
2022-06,重庆,二手房,90m2及以下,132.4886
2022-07,重庆,二手房,90m2及以下,132.8861
2022-08,重庆,二手房,90m2及以下,132.0888
2022-09,重庆,二手房,90m2及以下,131.4283
2022-10,重庆,二手房,90m2及以下,130.6397
2022-11,重庆,二手房,90m2及以下,129.8559
2022-12,重庆,二手房,90m2及以下,129.2066
2023-01,重庆,二手房,90m2及以下,128.173
2023-02,重庆,二手房,90m2及以下,128.6857
2023-03,重庆,二手房,90m2及以下,128.8143
2023-04,重庆,二手房,90m2及以下,129.3296
2023-05,重庆,二手房,90m2及以下,128.8123
2023-06,重庆,二手房,90m2及以下,128.297
2023-07,重庆,二手房,90m2及以下,127.1424
2023-08,重庆,二手房,90m2及以下,126.3795
2023-09,重庆,二手房,90m2及以下,125.2421
2023-10,重庆,二手房,90m2及以下,124.4906
2023-11,重庆,二手房,90m2及以下,123.3702
2023-12,重庆,二手房,90m2及以下,121.7664
2024-02,重庆,二手房,90m2及以下,121.4011
2024-03,重庆,二手房,90m2及以下,120.9155
2024-04,重庆,二手房,90m2及以下,119.4645
2024-05,重庆,二手房,90m2及以下,118.7477
2024-06,重庆,二手房,90m2及以下,117.7978
2024-07,重庆,二手房,90m2及以下,116.9732
2024-08,重庆,二手房,90m2及以下,115.4525
2024-09,重庆,二手房,90m2及以下,114.1825
2024-10,重庆,二手房,90m2及以下,114.8676
2024-11,重庆,二手房,90m2及以下,115.442
2024-12,重庆,二手房,90m2及以下,114.7493
2025-02,重庆,二手房,90m2及以下,114.6346
2025-03,重庆,二手房,90m2及以下,114.2907
2025-04,重庆,二手房,90m2及以下,114.0621
2025-05,重庆,二手房,90m2及以下,113.7199
2025-06,重庆,二手房,90m2及以下,112.8101
2025-07,重庆,二手房,90m2及以下,112.3589
2025-08,重庆,二手房,90m2及以下,111.6847
2025-09,重庆,二手房,90m2及以下,110.6796
2025-10,重庆,二手房,90m2及以下,109.7941
2025-11,重庆,二手房,90m2及以下,109.5746
2025-12,重庆,二手房,90m2及以下,108.2597
2018-01,重庆,二手房,整体,100.3
2018-02,重庆,二手房,整体,100.6009
2018-03,重庆,二手房,整体,100.9027
2018-04,重庆,二手房,整体,101.8108
2018-05,重庆,二手房,整体,102.8289
2018-06,重庆,二手房,整体,104.1657
2018-07,重庆,二手房,整体,105.4157
2018-08,重庆,二手房,整体,107.1024
2018-09,重庆,二手房,整体,107.9592
2018-10,重庆,二手房,整体,108.499
2018-11,重庆,二手房,整体,108.8245
2018-12,重庆,二手房,整体,109.4774
2019-01,重庆,二手房,整体,109.9153
2019-02,重庆,二手房,整体,110.2451
2019-03,重庆,二手房,整体,110.3553
2019-04,重庆,二手房,整体,111.2382
2019-05,重庆,二手房,整体,111.5719
2019-06,重庆,二手房,整体,112.2413
2019-07,重庆,二手房,整体,112.4658
2019-08,重庆,二手房,整体,112.0159
2019-09,重庆,二手房,整体,111.3438
2019-10,重庆,二手房,整体,111.1211
2019-11,重庆,二手房,整体,111.6767
2019-12,重庆,二手房,整体,111.3417
2020-01,重庆,二手房,整体,110.8963
2020-02,重庆,二手房,整体,110.3419
2020-03,重庆,二手房,整体,109.5695
2020-04,重庆,二手房,整体,109.4599
2020-05,重庆,二手房,整体,109.4599
2020-06,重庆,二手房,整体,109.7883
2020-07,重庆,二手房,整体,109.8981
2020-08,重庆,二手房,整体,110.4476
2020-09,重庆,二手房,整体,110.8893
2020-10,重庆,二手房,整体,110.5567
2020-11,重庆,二手房,整体,110.8883
2020-12,重庆,二手房,整体,110.7775
2021-01,重庆,二手房,整体,111.1098
2021-02,重庆,二手房,整体,111.332
2021-03,重庆,二手房,整体,112.2227
2021-04,重庆,二手房,整体,113.6816
2021-05,重庆,二手房,整体,114.8184
2021-06,重庆,二手房,整体,115.8517
2021-07,重庆,二手房,整体,116.0834
2021-08,重庆,二手房,整体,116.0834
2021-09,重庆,二手房,整体,116.4317
2021-10,重庆,二手房,整体,116.1988
2021-11,重庆,二手房,整体,116.1988
2021-12,重庆,二手房,整体,115.734
2022-01,重庆,二手房,整体,116.4284
2022-02,重庆,二手房,整体,116.312
2022-03,重庆,二手房,整体,116.4283
2022-04,重庆,二手房,整体,115.8462
2022-05,重庆,二手房,整体,115.4986
2022-06,重庆,二手房,整体,116.0761
2022-07,重庆,二手房,整体,116.4244
2022-08,重庆,二手房,整体,115.9587
2022-09,重庆,二手房,整体,115.3789
2022-10,重庆,二手房,整体,114.5712
2022-11,重庆,二手房,整体,113.8838
2022-12,重庆,二手房,整体,113.4283
2023-01,重庆,二手房,整体,112.8611
2023-02,重庆,二手房,整体,113.1997
2023-03,重庆,二手房,整体,113.5393
2023-04,重庆,二手房,整体,113.9935
2023-05,重庆,二手房,整体,113.4235
2023-06,重庆,二手房,整体,112.8564
2023-07,重庆,二手房,整体,111.9535
2023-08,重庆,二手房,整体,111.2818
2023-09,重庆,二手房,整体,110.2803
2023-10,重庆,二手房,整体,109.5083
2023-11,重庆,二手房,整体,108.7417
2023-12,重庆,二手房,整体,107.3281
2024-01,重庆,二手房,整体,106.2548
2024-02,重庆,二手房,整体,105.9361
2024-03,重庆,二手房,整体,105.6183
2024-04,重庆,二手房,整体,104.6677
2024-05,重庆,二手房,整体,103.935
2024-06,重庆,二手房,整体,103.1035
2024-07,重庆,二手房,整体,102.4849
2024-08,重庆,二手房,整体,101.2551
2024-09,重庆,二手房,整体,100.1413
2024-10,重庆,二手房,整体,100.642
2024-11,重庆,二手房,整体,101.0446
2024-12,重庆,二手房,整体,100.6404
2025-01,重庆,二手房,整体,100.2378
2025-02,重庆,二手房,整体,100.1376
2025-03,重庆,二手房,整体,99.9373
2025-04,重庆,二手房,整体,99.7374
2025-05,重庆,二手房,整体,99.6377
2025-06,重庆,二手房,整体,98.9402
2025-07,重庆,二手房,整体,98.4455
2025-08,重庆,二手房,整体,97.658
2025-09,重庆,二手房,整体,96.779
2025-10,重庆,二手房,整体,96.0048
2025-11,重庆,二手房,整体,95.6208
2025-12,重庆,二手房,整体,94.6646
2016-01,重庆,新房,144m2以上,100.8
2016-02,重庆,新房,144m2以上,101.5056
2016-03,重庆,新房,144m2以上,102.1146
2016-04,重庆,新房,144m2以上,102.3189
2016-05,重庆,新房,144m2以上,102.8305
2016-06,重庆,新房,144m2以上,102.7276
2016-07,重庆,新房,144m2以上,102.8304
2016-08,重庆,新房,144m2以上,103.4473
2016-09,重庆,新房,144m2以上,104.3784
2016-10,重庆,新房,144m2以上,104.6915
2016-11,重庆,新房,144m2以上,105.7384
2018-01,重庆,新房,144m2以上,106.2671
2018-02,重庆,新房,144m2以上,106.2671
2018-03,重庆,新房,144m2以上,106.6922
2018-04,重庆,新房,144m2以上,107.5457
2018-05,重庆,新房,144m2以上,108.191
2018-06,重庆,新房,144m2以上,110.6794
2018-07,重庆,新房,144m2以上,112.0075
2018-08,重庆,新房,144m2以上,113.2396
2018-09,重庆,新房,144m2以上,114.1455
2018-10,重庆,新房,144m2以上,114.488
2018-11,重庆,新房,144m2以上,115.6328
2018-12,重庆,新房,144m2以上,116.6735
2019-01,重庆,新房,144m2以上,118.0736
2019-02,重庆,新房,144m2以上,119.1363
2019-03,重庆,新房,144m2以上,119.3746
2019-04,重庆,新房,144m2以上,119.6133
2019-05,重庆,新房,144m2以上,121.0487
2019-06,重庆,新房,144m2以上,122.2592
2019-07,重庆,新房,144m2以上,123.115
2019-08,重庆,新房,144m2以上,121.8838
2019-09,重庆,新房,144m2以上,122.9808
2019-10,重庆,新房,144m2以上,123.4727
2019-11,重庆,新房,144m2以上,124.4605
2019-12,重庆,新房,144m2以上,124.5849
2020-01,重庆,新房,144m2以上,125.3324
2020-02,重庆,新房,144m2以上,124.5805
2020-03,重庆,新房,144m2以上,124.705
2020-04,重庆,新房,144m2以上,125.578
2020-05,重庆,新房,144m2以上,125.9547
2020-06,重庆,新房,144m2以上,126.9623
2020-07,重庆,新房,144m2以上,127.2163
2020-08,重庆,新房,144m2以上,126.7074
2020-09,重庆,新房,144m2以上,127.2142
2020-10,重庆,新房,144m2以上,127.4687
2020-11,重庆,新房,144m2以上,127.8511
2020-12,重庆,新房,144m2以上,129.5131
2021-01,重庆,新房,144m2以上,130.8083
2021-02,重庆,新房,144m2以上,130.1542
2021-03,重庆,新房,144m2以上,131.0653
2021-04,重庆,新房,144m2以上,131.7206
2021-05,重庆,新房,144m2以上,134.0916
2021-06,重庆,新房,144m2以上,135.2984
2021-07,重庆,新房,144m2以上,135.9749
2021-08,重庆,新房,144m2以上,137.4706
2021-09,重庆,新房,144m2以上,137.0582
2021-10,重庆,新房,144m2以上,137.1953
2021-11,重庆,新房,144m2以上,136.7837
2021-12,重庆,新房,144m2以上,138.2883
2022-01,重庆,新房,144m2以上,139.5329
2022-02,重庆,新房,144m2以上,140.3701
2022-03,重庆,新房,144m2以上,140.7912
2022-04,重庆,新房,144m2以上,139.9465
2022-05,重庆,新房,144m2以上,139.9465
2022-06,重庆,新房,144m2以上,140.7862
2022-07,重庆,新房,144m2以上,141.0677
2022-08,重庆,新房,144m2以上,139.2338
2022-09,重庆,新房,144m2以上,139.7908
2022-10,重庆,新房,144m2以上,138.952
2022-11,重庆,新房,144m2以上,138.1183
2022-12,重庆,新房,144m2以上,137.1515
2023-01,重庆,新房,144m2以上,137.1515
2023-02,重庆,新房,144m2以上,138.2487
2023-03,重庆,新房,144m2以上,140.5989
2023-04,重庆,新房,144m2以上,140.8801
2023-05,重庆,新房,144m2以上,141.021
2023-06,重庆,新房,144m2以上,140.739
2023-07,重庆,新房,144m2以上,141.8649
2023-08,重庆,新房,144m2以上,141.8649
2023-09,重庆,新房,144m2以上,142.7161
2023-10,重庆,新房,144m2以上,142.4306
2023-11,重庆,新房,144m2以上,141.8609
2023-12,重庆,新房,144m2以上,141.7191
2024-02,重庆,新房,144m2以上,141.5773
2024-03,重庆,新房,144m2以上,142.1436
2024-04,重庆,新房,144m2以上,139.8693
2024-05,重庆,新房,144m2以上,137.6314
2024-06,重庆,新房,144m2以上,136.1175
2024-07,重庆,新房,144m2以上,134.6202
2024-08,重庆,新房,144m2以上,134.2163
2024-09,重庆,新房,144m2以上,132.8742
2024-10,重庆,新房,144m2以上,133.2728
2024-11,重庆,新房,144m2以上,133.4061
2024-12,重庆,新房,144m2以上,133.2727
2025-02,重庆,新房,144m2以上,133.0061
2025-03,重庆,新房,144m2以上,133.1391
2025-04,重庆,新房,144m2以上,133.1391
2025-05,重庆,新房,144m2以上,132.6066
2025-06,重庆,新房,144m2以上,132.2087
2025-07,重庆,新房,144m2以上,131.8121
2025-08,重庆,新房,144m2以上,130.2304
2025-09,重庆,新房,144m2以上,129.9699
2025-10,重庆,新房,144m2以上,129.58
2025-11,重庆,新房,144m2以上,129.58
2025-12,重庆,新房,144m2以上,129.4504
2016-01,重庆,新房,90m2及以下,100.7
2016-02,重庆,新房,90m2及以下,101.1028
2016-03,重庆,新房,90m2及以下,101.6083
2016-04,重庆,新房,90m2及以下,102.1164
2016-05,重庆,新房,90m2及以下,102.6269
2016-06,重庆,新房,90m2及以下,102.5243
2016-07,重庆,新房,90m2及以下,102.7294
2016-08,重庆,新房,90m2及以下,103.0375
2016-09,重庆,新房,90m2及以下,104.0679
2016-10,重庆,新房,90m2及以下,104.6923
2016-11,重庆,新房,90m2及以下,106.0533
2018-01,重庆,新房,90m2及以下,106.1594
2018-02,重庆,新房,90m2及以下,106.584
2018-03,重庆,新房,90m2及以下,107.4367
2018-04,重庆,新房,90m2及以下,109.0482
2018-05,重庆,新房,90m2及以下,110.3568
2018-06,重庆,新房,90m2及以下,112.1225
2018-07,重庆,新房,90m2及以下,113.5801
2018-08,重庆,新房,90m2及以下,114.7159
2018-09,重庆,新房,90m2及以下,116.2072
2018-10,重庆,新房,90m2及以下,117.4855
2018-11,重庆,新房,90m2及以下,119.1303
2018-12,重庆,新房,90m2及以下,120.679
2019-01,重庆,新房,90m2及以下,121.041
2019-02,重庆,新房,90m2及以下,121.7673
2019-03,重庆,新房,90m2及以下,122.8632
2019-04,重庆,新房,90m2及以下,124.829
2019-05,重庆,新房,90m2及以下,127.2008
2019-06,重庆,新房,90m2及以下,128.4728
2019-07,重庆,新房,90m2及以下,129.886
2019-08,重庆,新房,90m2及以下,129.886
2019-09,重庆,新房,90m2及以下,130.5354
2019-10,重庆,新房,90m2及以下,130.6659
2019-11,重庆,新房,90m2及以下,131.0579
2019-12,重庆,新房,90m2及以下,132.3685
2020-01,重庆,新房,90m2及以下,132.2361
2020-02,重庆,新房,90m2及以下,131.9717
2020-03,重庆,新房,90m2及以下,132.1036
2020-04,重庆,新房,90m2及以下,133.5568
2020-05,重庆,新房,90m2及以下,135.1595
2020-06,重庆,新房,90m2及以下,136.2407
2020-07,重庆,新房,90m2及以下,137.1944
2020-08,重庆,新房,90m2及以下,138.0176
2020-09,重庆,新房,90m2及以下,138.9837
2020-10,重庆,新房,90m2及以下,139.1227
2020-11,重庆,新房,90m2及以下,138.9836
2020-12,重庆,新房,90m2及以下,139.1226
2021-01,重庆,新房,90m2及以下,140.3747
2021-02,重庆,新房,90m2及以下,140.515
2021-03,重庆,新房,90m2及以下,141.9202
2021-04,重庆,新房,90m2及以下,144.1909
2021-05,重庆,新房,90m2及以下,146.7863
2021-06,重庆,新房,90m2及以下,148.5478
2021-07,重庆,新房,90m2及以下,149.7362
2021-08,重庆,新房,90m2及以下,150.6346
2021-09,重庆,新房,90m2及以下,149.7308
2021-10,重庆,新房,90m2及以下,150.0302
2021-11,重庆,新房,90m2及以下,149.4301
2021-12,重庆,新房,90m2及以下,149.5795
2022-01,重庆,新房,90m2及以下,150.6266
2022-02,重庆,新房,90m2及以下,151.8316
2022-03,重庆,新房,90m2及以下,152.7426
2022-04,重庆,新房,90m2及以下,151.5207
2022-05,重庆,新房,90m2及以下,151.0661
2022-06,重庆,新房,90m2及以下,152.2746
2022-07,重庆,新房,90m2及以下,152.7314
2022-08,重庆,新房,90m2及以下,151.0514
2022-09,重庆,新房,90m2及以下,151.2025
2022-10,重庆,新房,90m2及以下,150.144
2022-11,重庆,新房,90m2及以下,149.3933
2022-12,重庆,新房,90m2及以下,148.9451
2023-01,重庆,新房,90m2及以下,149.8388
2023-02,重庆,新房,90m2及以下,150.2883
2023-03,重庆,新房,90m2及以下,152.2421
2023-04,重庆,新房,90m2及以下,152.851
2023-05,重庆,新房,90m2及以下,152.5453
2023-06,重庆,新房,90m2及以下,151.7826
2023-07,重庆,新房,90m2及以下,152.3897
2023-08,重庆,新房,90m2及以下,152.085
2023-09,重庆,新房,90m2及以下,152.085
2023-10,重庆,新房,90m2及以下,151.4766
2023-11,重庆,新房,90m2及以下,150.2648
2023-12,重庆,新房,90m2及以下,149.0627
2024-02,重庆,新房,90m2及以下,149.0627
2024-03,重庆,新房,90m2及以下,149.9571
2024-04,重庆,新房,90m2及以下,147.8577
2024-05,重庆,新房,90m2及以下,146.0834
2024-06,重庆,新房,90m2及以下,145.2069
2024-07,重庆,新房,90m2及以下,143.6096
2024-08,重庆,新房,90m2及以下,143.0352
2024-09,重庆,新房,90m2及以下,142.463
2024-10,重庆,新房,90m2及以下,142.0356
2024-11,重庆,新房,90m2及以下,142.4617
2024-12,重庆,新房,90m2及以下,141.4645
2025-02,重庆,新房,90m2及以下,140.8986
2025-03,重庆,新房,90m2及以下,141.0395
2025-04,重庆,新房,90m2及以下,141.1806
2025-05,重庆,新房,90m2及以下,140.757
2025-06,重庆,新房,90m2及以下,139.3495
2025-07,重庆,新房,90m2及以下,139.0708
2025-08,重庆,新房,90m2及以下,138.0973
2025-09,重庆,新房,90m2及以下,137.9592
2025-10,重庆,新房,90m2及以下,137.5453
2025-11,重庆,新房,90m2及以下,138.233
2025-12,重庆,新房,90m2及以下,137.2654
2018-03,重庆,新房,整体,100.7
2018-04,重庆,新房,整体,101.8077
2018-05,重庆,新房,整体,102.724
2018-06,重庆,新房,整体,104.573
2018-07,重庆,新房,整体,105.9324
2018-08,重庆,新房,整体,106.9918
2018-09,重庆,新房,整体,108.1687
2018-10,重庆,新房,整体,109.034
2018-11,重庆,新房,整体,110.2334
2018-12,重庆,新房,整体,111.1153
2019-01,重庆,新房,整体,111.6709
2019-02,重庆,新房,整体,112.4525
2019-03,重庆,新房,整体,113.1273
2019-04,重庆,新房,整体,114.4848
2019-05,重庆,新房,整体,116.5455
2019-06,重庆,新房,整体,117.3613
2019-07,重庆,新房,整体,118.5349
2019-08,重庆,新房,整体,118.1793
2019-09,重庆,新房,整体,118.7702
2019-10,重庆,新房,整体,119.0078
2019-11,重庆,新房,整体,119.6028
2019-12,重庆,新房,整体,120.2008
2020-01,重庆,新房,整体,120.2008
2020-02,重庆,新房,整体,119.8402
2020-03,重庆,新房,整体,120.1998
2020-04,重庆,新房,整体,121.4017
2020-05,重庆,新房,整体,122.373
2020-06,重庆,新房,整体,123.4743
2020-07,重庆,新房,整体,124.0917
2020-08,重庆,新房,整体,124.5881
2020-09,重庆,新房,整体,125.3356
2020-10,重庆,新房,整体,125.5863
2020-11,重庆,新房,整体,125.4607
2020-12,重庆,新房,整体,125.8371
2021-01,重庆,新房,整体,126.4662
2021-02,重庆,新房,整体,126.9721
2021-03,重庆,新房,整体,128.1149
2021-04,重庆,新房,整体,129.9085
2021-05,重庆,新房,整体,132.3767
2021-06,重庆,新房,整体,133.7005
2021-07,重庆,新房,整体,134.6364
2021-08,重庆,新房,整体,135.7135
2021-09,重庆,新房,整体,135.8492
2021-10,重庆,新房,整体,135.8492
2021-11,重庆,新房,整体,135.5775
2021-12,重庆,新房,整体,135.9842
2022-01,重庆,新房,整体,137.2081
2022-02,重庆,新房,整体,138.0313
2022-03,重庆,新房,整体,138.7215
2022-04,重庆,新房,整体,138.1666
2022-05,重庆,新房,整体,137.8903
2022-06,重庆,新房,整体,138.4418
2022-07,重庆,新房,整体,138.9956
2022-08,重庆,新房,整体,137.4667
2022-09,重庆,新房,整体,137.8791
2022-10,重庆,新房,整体,137.0518
2022-11,重庆,新房,整体,136.6406
2022-12,重庆,新房,整体,135.9574
2023-01,重庆,新房,整体,136.3653
2023-02,重庆,新房,整体,137.3198
2023-03,重庆,新房,整体,138.5557
2023-04,重庆,新房,整体,139.5256
2023-05,重庆,新房,整体,139.3861
2023-06,重庆,新房,整体,139.1073
2023-07,重庆,新房,整体,139.5246
2023-08,重庆,新房,整体,139.6642
2023-09,重庆,新房,整体,139.9435
2023-10,重庆,新房,整体,139.8036
2023-11,重庆,新房,整体,139.5239
2023-12,重庆,新房,整体,138.6868
2024-01,重庆,新房,整体,138.8255
2024-02,重庆,新房,整体,138.8255
2024-03,重庆,新房,整体,139.242
2024-04,重庆,新房,整体,137.4318
2024-05,重庆,新房,整体,135.5078
2024-06,重庆,新房,整体,134.2882
2024-07,重庆,新房,整体,132.5425
2024-08,重庆,新房,整体,132.0123
2024-09,重庆,新房,整体,131.2202
2024-10,重庆,新房,整体,130.9578
2024-11,重庆,新房,整体,131.3506
2024-12,重庆,新房,整体,130.9566
2025-01,重庆,新房,整体,131.4804
2025-02,重庆,新房,整体,131.2175
2025-03,重庆,新房,整体,131.4799
2025-04,重庆,新房,整体,131.8743
2025-05,重庆,新房,整体,131.215
2025-06,重庆,新房,整体,130.4277
2025-07,重庆,新房,整体,129.7755
2025-08,重庆,新房,整体,128.8671
2025-09,重庆,新房,整体,128.3516
2025-10,重庆,新房,整体,127.5815
2025-11,重庆,新房,整体,127.7091
2025-12,重庆,新房,整体,127.326
2016-01,金华,二手房,144m2以上,100.0
2016-02,金华,二手房,144m2以上,100.1
2016-03,金华,二手房,144m2以上,100.7006
2016-04,金华,二手房,144m2以上,101.1034
2016-05,金华,二手房,144m2以上,101.1034
2016-06,金华,二手房,144m2以上,101.2045
2016-07,金华,二手房,144m2以上,101.3057
2016-08,金华,二手房,144m2以上,101.8122
2016-09,金华,二手房,144m2以上,102.9322
2016-10,金华,二手房,144m2以上,103.4468
2016-11,金华,二手房,144m2以上,104.171
2016-12,金华,二手房,144m2以上,104.3793
2017-01,金华,二手房,144m2以上,104.6924
2017-02,金华,二手房,144m2以上,104.7971
2017-03,金华,二手房,144m2以上,105.5307
2017-04,金华,二手房,144m2以上,107.1137
2017-05,金华,二手房,144m2以上,108.0777
2017-06,金华,二手房,144m2以上,108.8342
2017-07,金华,二手房,144m2以上,108.8342
2017-08,金华,二手房,144m2以上,109.2696
2017-09,金华,二手房,144m2以上,109.9252
2017-10,金华,二手房,144m2以上,110.4748
2017-11,金华,二手房,144m2以上,111.0272
2017-12,金华,二手房,144m2以上,111.8044
2018-01,金华,二手房,144m2以上,112.2516
2018-02,金华,二手房,144m2以上,113.1496
2018-03,金华,二手房,144m2以上,113.4891
2018-04,金华,二手房,144m2以上,114.5105
2018-05,金华,二手房,144m2以上,115.083
2018-06,金华,二手房,144m2以上,115.8886
2018-07,金华,二手房,144m2以上,117.2793
2018-08,金华,二手房,144m2以上,118.1002
2018-09,金华,二手房,144m2以上,118.1002
2018-10,金华,二手房,144m2以上,118.2183
2018-11,金华,二手房,144m2以上,117.9819
2018-12,金华,二手房,144m2以上,117.392
2019-01,金华,二手房,144m2以上,117.1572
2019-02,金华,二手房,144m2以上,116.9229
2019-03,金华,二手房,144m2以上,116.9229
2019-04,金华,二手房,144m2以上,117.2736
2019-05,金华,二手房,144m2以上,117.9773
2019-06,金华,二手房,144m2以上,118.6851
2019-07,金华,二手房,144m2以上,119.3973
2019-08,金华,二手房,144m2以上,119.6361
2019-09,金华,二手房,144m2以上,118.679
2019-10,金华,二手房,144m2以上,118.0856
2019-11,金华,二手房,144m2以上,117.3771
2019-12,金华,二手房,144m2以上,117.4944
2020-01,金华,二手房,144m2以上,117.4944
2020-02,金华,二手房,144m2以上,117.3769
2020-03,金华,二手房,144m2以上,117.7291
2020-04,金华,二手房,144m2以上,117.6113
2020-05,金华,二手房,144m2以上,117.2585
2020-06,金华,二手房,144m2以上,117.9621
2020-07,金华,二手房,144m2以上,117.9621
2020-08,金华,二手房,144m2以上,119.6135
2020-09,金华,二手房,144m2以上,119.6135
2020-10,金华,二手房,144m2以上,119.6135
2020-11,金华,二手房,144m2以上,119.6135
2020-12,金华,二手房,144m2以上,120.9293
2021-01,金华,二手房,144m2以上,122.1386
2021-02,金华,二手房,144m2以上,122.7493
2021-03,金华,二手房,144m2以上,123.6085
2021-04,金华,二手房,144m2以上,123.8557
2021-05,金华,二手房,144m2以上,125.7136
2021-06,金华,二手房,144m2以上,127.3478
2021-07,金华,二手房,144m2以上,127.8572
2021-08,金华,二手房,144m2以上,127.0901
2021-09,金华,二手房,144m2以上,126.4546
2021-10,金华,二手房,144m2以上,125.8224
2021-11,金华,二手房,144m2以上,125.3191
2021-12,金华,二手房,144m2以上,124.5672
2022-01,金华,二手房,144m2以上,124.1935
2022-02,金华,二手房,144m2以上,123.0757
2022-03,金华,二手房,144m2以上,122.8296
2022-04,金华,二手房,144m2以上,122.2154
2022-05,金华,二手房,144m2以上,121.7266
2022-06,金华,二手房,144m2以上,121.4831
2022-07,金华,二手房,144m2以上,120.7542
2022-08,金华,二手房,144m2以上,120.5127
2022-09,金华,二手房,144m2以上,119.5486
2022-10,金华,二手房,144m2以上,119.0704
2022-11,金华,二手房,144m2以上,118.7132
2022-12,金华,二手房,144m2以上,118.357
2023-01,金华,二手房,144m2以上,117.5285
2023-02,金华,二手房,144m2以上,117.2935
2023-03,金华,二手房,144m2以上,117.7627
2023-04,金华,二手房,144m2以上,117.2916
2023-05,金华,二手房,144m2以上,116.8224
2023-06,金华,二手房,144m2以上,116.472
2023-07,金华,二手房,144m2以上,115.6567
2023-08,金华,二手房,144m2以上,114.6158
2023-09,金华,二手房,144m2以上,114.6158
2023-10,金华,二手房,144m2以上,114.2719
2023-11,金华,二手房,144m2以上,113.2435
2023-12,金华,二手房,144m2以上,112.9037
2024-02,金华,二手房,144m2以上,112.0005
2024-03,金华,二手房,144m2以上,110.9925
2024-04,金华,二手房,144m2以上,110.4375
2024-05,金华,二手房,144m2以上,109.2227
2024-06,金华,二手房,144m2以上,106.9291
2024-07,金华,二手房,144m2以上,105.0043
2024-08,金华,二手房,144m2以上,102.4842
2024-09,金华,二手房,144m2以上,100.742
2024-10,金华,二手房,144m2以上,100.5405
2024-11,金华,二手房,144m2以上,100.0378
2024-12,金华,二手房,144m2以上,99.4376
2025-02,金华,二手房,144m2以上,98.841
2025-03,金华,二手房,144m2以上,98.7421
2025-04,金华,二手房,144m2以上,98.1497
2025-05,金华,二手房,144m2以上,97.7571
2025-06,金华,二手房,144m2以上,97.2683
2025-07,金华,二手房,144m2以上,96.7819
2025-08,金华,二手房,144m2以上,96.3948
2025-09,金华,二手房,144m2以上,95.8164
2025-10,金华,二手房,144m2以上,95.1457
2025-11,金华,二手房,144m2以上,94.1943
2025-12,金华,二手房,144m2以上,93.9117
2016-01,金华,二手房,90m2及以下,100.2
2016-02,金华,二手房,90m2及以下,100.3002
2016-03,金华,二手房,90m2及以下,100.5008
2016-04,金华,二手房,90m2及以下,100.9028
2016-05,金华,二手房,90m2及以下,101.2055
2016-06,金华,二手房,90m2及以下,101.4079
2016-07,金华,二手房,90m2及以下,101.7121
2016-08,金华,二手房,90m2及以下,102.3224
2016-09,金华,二手房,90m2及以下,103.5503
2016-10,金华,二手房,90m2及以下,103.8609
2016-11,金华,二手房,90m2及以下,104.7957
2016-12,金华,二手房,90m2及以下,105.2149
2017-01,金华,二手房,90m2及以下,105.4253
2017-02,金华,二手房,90m2及以下,105.6362
2017-03,金华,二手房,90m2及以下,106.4812
2017-04,金华,二手房,90m2及以下,107.8655
2017-05,金华,二手房,90m2及以下,108.7284
2017-06,金华,二手房,90m2及以下,109.5982
2017-07,金华,二手房,90m2及以下,110.6942
2017-08,金华,二手房,90m2及以下,111.4691
2017-09,金华,二手房,90m2及以下,112.3608
2017-10,金华,二手房,90m2及以下,112.9226
2017-11,金华,二手房,90m2及以下,113.4873
2017-12,金华,二手房,90m2及以下,114.2817
2018-01,金华,二手房,90m2及以下,114.5102
2018-02,金华,二手房,90m2及以下,115.1973
2018-03,金华,二手房,90m2及以下,115.8885
2018-04,金华,二手房,90m2及以下,116.6997
2018-05,金华,二手房,90m2及以下,117.8667
2018-06,金华,二手房,90m2及以下,118.3382
2018-07,金华,二手房,90m2及以下,119.4032
2018-08,金华,二手房,90m2及以下,120.836
2018-09,金华,二手房,90m2及以下,120.7152
2018-10,金华,二手房,90m2及以下,120.7152
2018-11,金华,二手房,90m2及以下,120.5945
2018-12,金华,二手房,90m2及以下,120.3533
2019-01,金华,二手房,90m2及以下,120.3533
2019-02,金华,二手房,90m2及以下,120.1126
2019-03,金华,二手房,90m2及以下,120.3528
2019-04,金华,二手房,90m2及以下,121.0749
2019-05,金华,二手房,90m2及以下,121.4382
2019-06,金华,二手房,90m2及以下,122.6525
2019-07,金华,二手房,90m2及以下,123.6338
2019-08,金华,二手房,90m2及以下,123.7574
2019-09,金华,二手房,90m2及以下,123.8812
2019-10,金华,二手房,90m2及以下,123.8812
2019-11,金华,二手房,90m2及以下,123.1379
2019-12,金华,二手房,90m2及以下,123.6304
2020-01,金华,二手房,90m2及以下,123.2595
